id,channel,direction,source_agent,target_agent,event_type,related_code,title,summary,payload_json,status,created_at
29,label,inbound,케어라벨사,플랫폼,agent_report_import,라벨원단,원자재 입고 보고,케어라벨사 라벨원단 입고. 공급사 Apex Label Materials. 납기 2023-06-21 / 실제 2023-06-25 / 지연 4일,"{'company_id': 2, 'company_name': '케어라벨사', 'material': '라벨원단', 'material_display_name': '라벨원단', 'qty': 17663.0, 'unit': 'm', 'weight_kg': 441.575, 'quantity_basis': 'agent_logic_required_qty_plus_buffer', 'supplier': 'Apex Label Materials', 'supplier_company': 'Apex Label Materials', 'arrival_date': '2023-06-25', 'due_date': '2023-06-21', 'order_date': '2023-05-07', 'delay_days': 4, 'bl_number': 'BL-MAT-0029', 'port_of_loading': 'Busan', 'port_of_discharge': 'Busan, Republic of Korea', 'receiving_company_location': '케어라벨사 공장', 'round_trip_candidate': False, 'round_trip_target_shipment_id': None, 'free_storage_until': None, 'risk_stage': 'normal_variation', 'report_id': 'demo-MAT-0029'}",수신완료,2023-06-25T09:00:00
30,label,inbound,케어라벨사,플랫폼,agent_report_import,잉크,원자재 입고 보고,케어라벨사 잉크 입고. 공급사 Korea Ink Supply. 납기 2023-06-21 / 실제 2023-06-24 / 지연 3일,"{'company_id': 2, 'company_name': '케어라벨사', 'material': '잉크', 'material_display_name': '잉크', 'qty': 52.0, 'unit': '통', 'weight_kg': 5.2, 'quantity_basis': 'agent_logic_required_qty_plus_buffer', 'supplier': 'Korea Ink Supply', 'supplier_company': 'Korea Ink Supply', 'arrival_date': '2023-06-24', 'due_date': '2023-06-21', 'order_date': '2023-05-07', 'delay_days': 3, 'bl_number': 'BL-MAT-0030', 'port_of_loading': 'Busan', 'port_of_discharge': 'Busan, Republic of Korea', 'receiving_company_location': '케어라벨사 공장', 'round_trip_candidate': False, 'round_trip_target_shipment_id': None, 'free_storage_until': None, 'risk_stage': 'normal_variation', 'report_id': 'demo-MAT-0030'}",수신완료,2023-06-24T09:00:00
31,zipper,inbound,지퍼단추사,플랫폼,agent_report_import,플라스틱원료,원자재 입고 보고,지퍼단추사 플라스틱원료 입고. 공급사 Ningbo Resin Parts. 납기 2023-06-21 / 실제 2023-06-27 / 지연 6일,"{'company_id': 3, 'company_name': '지퍼단추사', 'material': '플라스틱원료', 'material_display_name': '플라스틱원료', 'qty': 650.2, 'unit': 'kg', 'weight_kg': 650.2, 'quantity_basis': 'agent_logic_required_qty_plus_buffer', 'supplier': 'Ningbo Resin Parts', 'supplier_company': 'Ningbo Resin Parts', 'arrival_date': '2023-06-27', 'due_date': '2023-06-21', 'order_date': '2023-05-07', 'delay_days': 6, 'bl_number': 'BL-MAT-0031', 'port_of_loading': 'Shanghai', 'port_of_discharge': 'Busan, Republic of Korea', 'receiving_company_location': '지퍼단추사 공장', 'round_trip_candidate': False, 'round_trip_target_shipment_id': None, 'free_storage_until': None, 'risk_stage': 'normal_variation', 'report_id': 'demo-MAT-0031'}",수신완료,2023-06-27T09:00:00
32,zipper,inbound,지퍼단추사,플랫폼,agent_report_import,금속원료,원자재 입고 보고,지퍼단추사 금속원료 입고. 공급사 Qingdao Metal Parts. 납기 2023-06-21 / 실제 2023-06-28 / 지연 7일,"{'company_id': 3, 'company_name': '지퍼단추사', 'material': '금속원료', 'material_display_name': '금속원료', 'qty': 1802.9, 'unit': 'kg', 'weight_kg': 1802.9, 'quantity_basis': 'agent_logic_required_qty_plus_buffer', 'supplier': 'Qingdao Metal Parts', 'supplier_company': 'Qingdao Metal Parts', 'arrival_date': '2023-06-28', 'due_date': '2023-06-21', 'order_date': '2023-05-07', 'delay_days': 7, 'bl_number': 'BL-MAT-0032', 'port_of_loading': 'Shanghai', 'port_of_discharge': 'Busan, Republic of Korea', 'receiving_company_location': '지퍼단추사 공장', 'round_trip_candidate': False, 'round_trip_target_shipment_id': None, 'free_storage_until': None, 'risk_stage': 'normal_variation', 'report_id': 'demo-MAT-0032'}",수신완료,2023-06-28T09:00:00
33,zipper,inbound,지퍼단추사,플랫폼,agent_report_import,지퍼테이프,원자재 입고 보고,지퍼단추사 지퍼테이프 입고. 공급사 Shenzhen Zipper Tape. 납기 2023-06-21 / 실제 2023-06-21 / 지연 0일,"{'company_id': 3, 'company_name': '지퍼단추사', 'material': '지퍼테이프', 'material_display_name': '지퍼테이프', 'qty': 93007.0, 'unit': 'm', 'weight_kg': None, 'quantity_basis': 'agent_logic_required_qty_plus_buffer', 'supplier': 'Shenzhen Zipper Tape', 'supplier_company': 'Shenzhen Zipper Tape', 'arrival_date': '2023-06-21', 'due_date': '2023-06-21', 'order_date': '2023-05-07', 'delay_days': 0, 'bl_number': 'BL-MAT-0033', 'port_of_loading': 'Busan', 'port_of_discharge': 'Busan, Republic of Korea', 'receiving_company_location': '지퍼단추사 공장', 'round_trip_candidate': False, 'round_trip_target_shipment_id': None, 'free_storage_until': None, 'risk_stage': 'normal_variation', 'report_id': 'demo-MAT-0033'}",수신완료,2023-06-21T09:00:00
34,fabric,inbound,옷감사,플랫폼,agent_report_import,면 원사,원자재 입고 보고,옷감사 면 원사 입고. 공급사 Qingdao Cotton Trading. 납기 2023-09-21 / 실제 2023-09-22 / 지연 1일,"{'company_id': 1, 'company_name': '옷감사', 'material': '면 원사', 'material_display_name': '면 원사', 'qty': 16715.3, 'unit': 'kg', 'weight_kg': 16715.3, 'quantity_basis': 'agent_logic_required_qty_plus_buffer', 'supplier': 'Qingdao Cotton Trading', 'supplier_company': 'Qingdao Cotton Trading', 'arrival_date': '2023-09-22', 'due_date': '2023-09-21', 'order_date': '2023-08-07', 'delay_days': 1, 'bl_number': 'BL-MAT-0034', 'port_of_loading': 'Shanghai', 'port_of_discharge': 'Busan, Republic of Korea', 'receiving_company_location': '옷감사 공장', 'round_trip_candidate': False, 'round_trip_target_shipment_id': None, 'free_storage_until': None, 'risk_stage': 'normal_variation', 'report_id': 'demo-MAT-0034'}",수신완료,2023-09-22T09:00:00
35,fabric,inbound,옷감사,플랫폼,agent_report_import,폴리에스터 원사,원자재 입고 보고,옷감사 폴리에스터 원사 입고. 공급사 Sino Poly Fiber. 납기 2023-09-21 / 실제 2023-09-25 / 지연 4일,"{'company_id': 1, 'company_name': '옷감사', 'material': '폴리에스터 원사', 'material_display_name': '폴리에스터 원사', 'qty': 45234.6, 'unit': 'kg', 'weight_kg': 45234.6, 'quantity_basis': 'agent_logic_required_qty_plus_buffer', 'supplier': 'Sino Poly Fiber', 'supplier_company': 'Sino Poly Fiber', 'arrival_date': '2023-09-25', 'due_date': '2023-09-21', 'order_date': '2023-08-07', 'delay_days': 4, 'bl_number': 'BL-MAT-0035', 'port_of_loading': 'Busan', 'port_of_discharge': 'Busan, Republic of Korea', 'receiving_company_location': '옷감사 공장', 'round_trip_candidate': False, 'round_trip_target_shipment_id': None, 'free_storage_until': None, 'risk_stage': 'normal_variation', 'report_id': 'demo-MAT-0035'}",수신완료,2023-09-25T09:00:00
36,fabric,inbound,옷감사,플랫폼,agent_report_import,린넨 원사,원자재 입고 보고,옷감사 린넨 원사 입고. 공급사 Linen Mill Partners. 납기 2023-09-21 / 실제 2023-09-21 / 지연 0일,"{'company_id': 1, 'company_name': '옷감사', 'material': '린넨 원사', 'material_display_name': '린넨 원사', 'qty': 108641.0, 'unit': 'kg', 'weight_kg': 108641.0, 'quantity_basis': 'agent_logic_required_qty_plus_buffer', 'supplier': 'Linen Mill Partners', 'supplier_company': 'Linen Mill Partners', 'arrival_date': '2023-09-21', 'due_date': '2023-09-21', 'order_date': '2023-08-07', 'delay_days': 0, 'bl_number': 'BL-MAT-0036', 'port_of_loading': 'Busan', 'port_of_discharge': 'Busan, Republic of Korea', 'receiving_company_location': '옷감사 공장', 'round_trip_candidate': False, 'round_trip_target_shipment_id': None, 'free_storage_until': None, 'risk_stage': 'normal_variation', 'report_id': 'demo-MAT-0036'}",수신완료,2023-09-21T09:00:00
37,fabric,inbound,옷감사,플랫폼,agent_report_import,울 원사,원자재 입고 보고,옷감사 울 원사 입고. 공급사 Ulaan Wool Trading. 납기 2023-09-21 / 실제 2023-09-24 / 지연 3일,"{'company_id': 1, 'company_name': '옷감사', 'material': '울 원사', 'material_display_name': '울 원사', 'qty': 49848.7, 'unit': 'kg', 'weight_kg': 49848.7, 'quantity_basis': 'agent_logic_required_qty_plus_buffer', 'supplier': 'Ulaan Wool Trading', 'supplier_company': 'Ulaan Wool Trading', 'arrival_date': '2023-09-24', 'due_date': '2023-09-21', 'order_date': '2023-08-07', 'delay_days': 3, 'bl_number': 'BL-MAT-0037', 'port_of_loading': 'Busan', 'port_of_discharge': 'Busan, Republic of Korea', 'receiving_company_location': '옷감사 공장', 'round_trip_candidate': False, 'round_trip_target_shipment_id': None, 'free_storage_until': None, 'risk_stage': 'normal_variation', 'report_id': 'demo-MAT-0037'}",수신완료,2023-09-24T09:00:00
38,fabric,inbound,옷감사,플랫폼,agent_report_import,혼방 원사,원자재 입고 보고,옷감사 혼방 원사 입고. 공급사 Mixed Yarn Korea. 납기 2023-09-21 / 실제 2023-09-25 / 지연 4일,"{'company_id': 1, 'company_name': '옷감사', 'material': '혼방 원사', 'material_display_name': '혼방 원사', 'qty': 17826.1, 'unit': 'kg', 'weight_kg': 17826.1, 'quantity_basis': 'agent_logic_required_qty_plus_buffer', 'supplier': 'Mixed Yarn Korea', 'supplier_company': 'Mixed Yarn Korea', 'arrival_date': '2023-09-25', 'due_date': '2023-09-21', 'order_date': '2023-08-07', 'delay_days': 4, 'bl_number': 'BL-MAT-0038', 'port_of_loading': 'Busan', 'port_of_discharge': 'Busan, Republic of Korea', 'receiving_company_location': '옷감사 공장', 'round_trip_candidate': False, 'round_trip_target_shipment_id': None, 'free_storage_until': None, 'risk_stage': 'normal_variation', 'report_id': 'demo-MAT-0038'}",수신완료,2023-09-25T09:00:00
39,fabric,inbound,옷감사,플랫폼,agent_report_import,염료,원자재 입고 보고,옷감사 염료 입고. 공급사 Korea Dye Works. 납기 2023-09-21 / 실제 2023-09-22 / 지연 1일,"{'company_id': 1, 'company_name': '옷감사', 'material': '염료', 'material_display_name': '염료', 'qty': 10711.1, 'unit': 'kg', 'weight_kg': 10711.1, 'quantity_basis': 'agent_logic_required_qty_plus_buffer', 'supplier': 'Korea Dye Works', 'supplier_company': 'Korea Dye Works', 'arrival_date': '2023-09-22', 'due_date': '2023-09-21', 'order_date': '2023-08-07', 'delay_days': 1, 'bl_number': 'BL-MAT-0039', 'port_of_loading': 'Busan', 'port_of_discharge': 'Busan, Republic of Korea', 'receiving_company_location': '옷감사 공장', 'round_trip_candidate': False, 'round_trip_target_shipment_id': None, 'free_storage_until': None, 'risk_stage': 'normal_variation', 'report_id': 'demo-MAT-0039'}",수신완료,2023-09-22T09:00:00
40,label,inbound,케어라벨사,플랫폼,agent_report_import,라벨원단,원자재 입고 보고,케어라벨사 라벨원단 입고. 공급사 Apex Label Materials. 납기 2023-09-21 / 실제 2023-09-22 / 지연 1일,"{'company_id': 2, 'company_name': '케어라벨사', 'material': '라벨원단', 'material_display_name': '라벨원단', 'qty': 16755.0, 'unit': 'm', 'weight_kg': 418.875, 'quantity_basis': 'agent_logic_required_qty_plus_buffer', 'supplier': 'Apex Label Materials', 'supplier_company': 'Apex Label Materials', 'arrival_date': '2023-09-22', 'due_date': '2023-09-21', 'order_date': '2023-08-07', 'delay_days': 1, 'bl_number': 'BL-MAT-0040', 'port_of_loading': 'Busan', 'port_of_discharge': 'Busan, Republic of Korea', 'receiving_company_location': '케어라벨사 공장', 'round_trip_candidate': False, 'round_trip_target_shipment_id': None, 'free_storage_until': None, 'risk_stage': 'normal_variation', 'report_id': 'demo-MAT-0040'}",수신완료,2023-09-22T09:00:00
41,label,inbound,케어라벨사,플랫폼,agent_report_import,잉크,원자재 입고 보고,케어라벨사 잉크 입고. 공급사 Korea Ink Supply. 납기 2023-09-21 / 실제 2023-09-24 / 지연 3일,"{'company_id': 2, 'company_name': '케어라벨사', 'material': '잉크', 'material_display_name': '잉크', 'qty': 51.0, 'unit': '통', 'weight_kg': 5.1, 'quantity_basis': 'agent_logic_required_qty_plus_buffer', 'supplier': 'Korea Ink Supply', 'supplier_company': 'Korea Ink Supply', 'arrival_date': '2023-09-24', 'due_date': '2023-09-21', 'order_date': '2023-08-07', 'delay_days': 3, 'bl_number': 'BL-MAT-0041', 'port_of_loading': 'Busan', 'port_of_discharge': 'Busan, Republic of Korea', 'receiving_company_location': '케어라벨사 공장', 'round_trip_candidate': False, 'round_trip_target_shipment_id': None, 'free_storage_until': None, 'risk_stage': 'normal_variation', 'report_id': 'demo-MAT-0041'}",수신완료,2023-09-24T09:00:00
42,zipper,inbound,지퍼단추사,플랫폼,agent_report_import,플라스틱원료,원자재 입고 보고,지퍼단추사 플라스틱원료 입고. 공급사 Ningbo Resin Parts. 납기 2023-09-21 / 실제 2023-09-21 / 지연 0일,"{'company_id': 3, 'company_name': '지퍼단추사', 'material': '플라스틱원료', 'material_display_name': '플라스틱원료', 'qty': 840.1, 'unit': 'kg', 'weight_kg': 840.1, 'quantity_basis': 'agent_logic_required_qty_plus_buffer', 'supplier': 'Ningbo Resin Parts', 'supplier_company': 'Ningbo Resin Parts', 'arrival_date': '2023-09-21', 'due_date': '2023-09-21', 'order_date': '2023-08-07', 'delay_days': 0, 'bl_number': 'BL-MAT-0042', 'port_of_loading': 'Shanghai', 'port_of_discharge': 'Busan, Republic of Korea', 'receiving_company_location': '지퍼단추사 공장', 'round_trip_candidate': False, 'round_trip_target_shipment_id': None, 'free_storage_until': None, 'risk_stage': 'normal_variation', 'report_id': 'demo-MAT-0042'}",수신완료,2023-09-21T09:00:00
43,zipper,inbound,지퍼단추사,플랫폼,agent_report_import,금속원료,원자재 입고 보고,지퍼단추사 금속원료 입고. 공급사 Qingdao Metal Parts. 납기 2023-09-21 / 실제 2023-09-21 / 지연 0일,"{'company_id': 3, 'company_name': '지퍼단추사', 'material': '금속원료', 'material_display_name': '금속원료', 'qty': 1485.6, 'unit': 'kg', 'weight_kg': 1485.6, 'quantity_basis': 'agent_logic_required_qty_plus_buffer', 'supplier': 'Qingdao Metal Parts', 'supplier_company': 'Qingdao Metal Parts', 'arrival_date': '2023-09-21', 'due_date': '2023-09-21', 'order_date': '2023-08-07', 'delay_days': 0, 'bl_number': 'BL-MAT-0043', 'port_of_loading': 'Shanghai', 'port_of_discharge': 'Busan, Republic of Korea', 'receiving_company_location': '지퍼단추사 공장', 'round_trip_candidate': False, 'round_trip_target_shipment_id': None, 'free_storage_until': None, 'risk_stage': 'normal_variation', 'report_id': 'demo-MAT-0043'}",수신완료,2023-09-21T09:00:00
44,zipper,inbound,지퍼단추사,플랫폼,agent_report_import,지퍼테이프,원자재 입고 보고,지퍼단추사 지퍼테이프 입고. 공급사 Shenzhen Zipper Tape. 납기 2023-09-21 / 실제 2023-09-21 / 지연 0일,"{'company_id': 3, 'company_name': '지퍼단추사', 'material': '지퍼테이프', 'material_display_name': '지퍼테이프', 'qty': 90028.0, 'unit': 'm', 'weight_kg': None, 'quantity_basis': 'agent_logic_required_qty_plus_buffer', 'supplier': 'Shenzhen Zipper Tape', 'supplier_company': 'Shenzhen Zipper Tape', 'arrival_date': '2023-09-21', 'due_date': '2023-09-21', 'order_date': '2023-08-07', 'delay_days': 0, 'bl_number': 'BL-MAT-0044', 'port_of_loading': 'Busan', 'port_of_discharge': 'Busan, Republic of Korea', 'receiving_company_location': '지퍼단추사 공장', 'round_trip_candidate': False, 'round_trip_target_shipment_id': None, 'free_storage_until': None, 'risk_stage': 'normal_variation', 'report_id': 'demo-MAT-0044'}",수신완료,2023-09-21T09:00:00
45,fabric,inbound,옷감사,플랫폼,agent_report_import,면 원사,원자재 입고 보고,옷감사 면 원사 입고. 공급사 Qingdao Cotton Trading. 납기 2023-12-22 / 실제 2023-12-25 / 지연 3일,"{'company_id': 1, 'company_name': '옷감사', 'material': '면 원사', 'material_display_name': '면 원사', 'qty': 12647.9, 'unit': 'kg', 'weight_kg': 12647.9, 'quantity_basis': 'agent_logic_required_qty_plus_buffer', 'supplier': 'Qingdao Cotton Trading', 'supplier_company': 'Qingdao Cotton Trading', 'arrival_date': '2023-12-25', 'due_date': '2023-12-22', 'order_date': '2023-11-07', 'delay_days': 3, 'bl_number': 'BL-MAT-0045', 'port_of_loading': 'Shanghai', 'port_of_discharge': 'Busan, Republic of Korea', 'receiving_company_location': '옷감사 공장', 'round_trip_candidate': False, 'round_trip_target_shipment_id': None, 'free_storage_until': None, 'risk_stage': 'normal_variation', 'report_id': 'demo-MAT-0045'}",수신완료,2023-12-25T09:00:00
46,fabric,inbound,옷감사,플랫폼,agent_report_import,폴리에스터 원사,원자재 입고 보고,옷감사 폴리에스터 원사 입고. 공급사 Sino Poly Fiber. 납기 2023-12-22 / 실제 2023-12-24 / 지연 2일,"{'company_id': 1, 'company_name': '옷감사', 'material': '폴리에스터 원사', 'material_display_name': '폴리에스터 원사', 'qty': 25245.6, 'unit': 'kg', 'weight_kg': 25245.6, 'quantity_basis': 'agent_logic_required_qty_plus_buffer', 'supplier': 'Sino Poly Fiber', 'supplier_company': 'Sino Poly Fiber', 'arrival_date': '2023-12-24', 'due_date': '2023-12-22', 'order_date': '2023-11-07', 'delay_days': 2, 'bl_number': 'BL-MAT-0046', 'port_of_loading': 'Busan', 'port_of_discharge': 'Busan, Republic of Korea', 'receiving_company_location': '옷감사 공장', 'round_trip_candidate': False, 'round_trip_target_shipment_id': None, 'free_storage_until': None, 'risk_stage': 'normal_variation', 'report_id': 'demo-MAT-0046'}",수신완료,2023-12-24T09:00:00
47,fabric,inbound,옷감사,플랫폼,agent_report_import,린넨 원사,원자재 입고 보고,옷감사 린넨 원사 입고. 공급사 Linen Mill Partners. 납기 2023-12-22 / 실제 2023-12-24 / 지연 2일,"{'company_id': 1, 'company_name': '옷감사', 'material': '린넨 원사', 'material_display_name': '린넨 원사', 'qty': 114381.5, 'unit': 'kg', 'weight_kg': 114381.5, 'quantity_basis': 'agent_logic_required_qty_plus_buffer', 'supplier': 'Linen Mill Partners', 'supplier_company': 'Linen Mill Partners', 'arrival_date': '2023-12-24', 'due_date': '2023-12-22', 'order_date': '2023-11-07', 'delay_days': 2, 'bl_number': 'BL-MAT-0047', 'port_of_loading': 'Busan', 'port_of_discharge': 'Busan, Republic of Korea', 'receiving_company_location': '옷감사 공장', 'round_trip_candidate': False, 'round_trip_target_shipment_id': None, 'free_storage_until': None, 'risk_stage': 'normal_variation', 'report_id': 'demo-MAT-0047'}",수신완료,2023-12-24T09:00:00
